database;annotation;image;segmented;label;pose;truncated;occluded;xmin;ymin;xmax;ymax
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;707;645;773;717
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;750;666;853;728
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1020;1093;1070;1161
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;746;1002;845;1048
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1578;726;1629;856
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1538;767;1584;839
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1375;738;1443;785
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;360;34;403;156
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;236;885;303;942
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;558;476;690;546
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;626;501;682;583
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;634;682;696;728
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;861;709;917;765
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1111;307;1175;381
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;793;368;863;447
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1107;589;1161;655
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;626;1052;756;1103
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;608;979;674;1010
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;323;538;389;631
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;184;96;228;146
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;96;550;139;643
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;0;629;30;709
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;662;245;723;346
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;839;967;909;1058
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;860;543;930;629
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;936;720;1012;760
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1043;696;1095;757
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1149;592;1198;665
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1168;117;1244;245
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;510;69;574;163
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;461;480;534;543
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;459;746;525;849
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;327;635;444;670
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;781;810;886;864
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1138;525;1190;604
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1121;358;1175;430
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1128;30;1179;108
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1293;938;1413;990
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1450;492;1497;556
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1274;38;1320;98
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;564;189;603;269
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;702;137;791;174
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;760;791;808;861
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1473;543;1511;625
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;626;785;671;828
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;948;814;998;853
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;812;616;934;655
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1020;519;1091;589
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1318;948;1359;1066
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;849;657;927;744
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1266;579;1390;622
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;148;11;242;65
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;34;856;116;905
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;191;816;267;872
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;199;315;316;371
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;849;573;903;666
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;963;709;1008;773
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;849;205;907;296
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;766;34;828;71
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;711;699;785;754
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1433;971;1507;1010
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;269;364;355;425
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;297;620;352;690
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;349;671;416;702
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;720;181;766;251
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;766;670;847;703
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;923;106;1008;146
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;960;55;1020;135
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;184;175;263;248
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1484;199;1536;303
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1423;1040;1512;1122
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1025;446;1116;516
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1058;419;1125;483
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1390;1155;1441;1224
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1582;990;1632;1043
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1567;924;1604;1019
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1375;711;1472;767
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1185;659;1227;750
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1004;612;1074;695
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;923;501;973;567
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1082;401;1146;457
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;845;313;882;414
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;773;251;824;317
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;702;63;764;150
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;145;327;180;404
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;457;472;519;604
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;702;818;789;876
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;219;946;281;1017
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1429;210;1483;298
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1474;311;1609;368
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1130;30;1185;139
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;711;414;773;476
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;521;135;591;207
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;845;1083;901;1153
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1512;1056;1551;1116
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1355;996;1425;1089
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1099;240;1175;317
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;925;891;998;959
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;269;542;321;651
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;589;486;632;544
